store_nbr,family,model_name,rmsle,mae,pred_mean,pred_variance
4,AUTOMOTIVE,Global_LightGBM,0.592903210848105,2.3651214025445304,2.346204070053558,0.3653217159031799
4,BABY CARE,Global_LightGBM,0.6211038893327158,0.6837427722030037,0.03318810372551843,0.0006210244464930856
4,BEAUTY,Global_LightGBM,0.5868111668848532,2.5501870261931856,5.210439023732556,1.4683724265577838
4,BEVERAGES,Global_LightGBM,0.20113147621658273,434.91570540334374,2558.9016227477923,196965.28719516261
4,BOOKS,Global_LightGBM,0.07703174597183247,0.07610926211540803,0.07610926211540803,0.0007409610706917805
4,BREAD/BAKERY,Global_LightGBM,0.1935238442923727,66.46460681465719,396.0202409986058,4433.023729248684
4,CELEBRATION,Global_LightGBM,0.38381921524794615,2.638178641840192,7.037176499541766,4.424776815650213
4,CLEANING,Global_LightGBM,0.28909254299412734,203.4247528225728,906.3400789424053,15509.523187842953
4,DAIRY,Global_LightGBM,0.17359331340570128,107.2191684851479,817.3052350271621,19675.10193998099
4,DELI,Global_LightGBM,0.2119040859184021,35.22673445948513,214.40123567042096,1451.6580180682902
4,EGGS,Global_LightGBM,0.13622340824977142,15.978896877773192,135.52669428485115,657.0920493294396
4,FROZEN FOODS,Global_LightGBM,0.23166161203559338,14.413634785989668,96.15626281073146,566.8471294878102
4,GROCERY I,Global_LightGBM,0.19564243471545792,617.361027276526,3431.3541991690377,212809.37387430485
4,GROCERY II,Global_LightGBM,0.33016456242556497,6.284726844912155,20.842602199755614,14.790563443321291
4,HARDWARE,Global_LightGBM,0.47185487167867535,0.7164427257552272,1.2921355875135834,0.10414408812623778
4,HOME AND KITCHEN I,Global_LightGBM,0.48872665225897083,6.5921489434273495,12.372254947401567,4.2711840385389594
4,HOME AND KITCHEN II,Global_LightGBM,0.45772409730920455,3.34197663925372,11.841876187789948,7.343358240170366
4,HOME APPLIANCES,Global_LightGBM,0.2881546695274852,0.3382750602082313,0.3131864077285718,0.004842340482934742
4,HOME CARE,Global_LightGBM,0.42848138824594645,84.6077767532588,264.9581521311565,3360.5976935655235
4,LADIESWEAR,Global_LightGBM,0.3727908419036983,5.64226538138362,17.251534210613222,13.565340545829212
4,LAWN AND GARDEN,Global_LightGBM,0.32759200506274627,6.479286422183004,19.092572051750913,10.70773089047613
4,LINGERIE,Global_LightGBM,0.6654283735631557,1.7325851002679606,0.9774536647724416,0.038221173255761805
4,"LIQUOR,WINE,BEER",Global_LightGBM,0.30327372847042766,20.40134115706494,77.9857767684687,1028.30635506526
4,MAGAZINES,Global_LightGBM,0.5515753702955893,3.9325785586994515,5.473481165431514,1.6898211590437804
4,MEATS,Global_LightGBM,0.36419952573049647,97.02964989436815,329.460100369515,6022.838287770453
4,PERSONAL CARE,Global_LightGBM,0.24795860655126736,47.5653028538615,231.57265051567796,2607.740237395153
4,PET SUPPLIES,Global_LightGBM,0.42519303609478365,1.9238384672767443,5.4243938641047125,1.4251869279695641
