store_nbr,family,adf_p_value,is_stationary,true_mean_sales,true_variance_sales,model_name,rmsle,mae,pred_mean,pred_variance
10,AUTOMOTIVE,1.4004584211313495e-11,True,1.7333333333333334,1.7955555555555556,Prophet,0.5942356714941829,1.2025271344568333,1.9094409297364763,0.52386334577541
10,AUTOMOTIVE,1.4004584211313495e-11,True,1.7333333333333334,1.7955555555555556,ARX-GARCH,0.7870755311324181,1.5571037735474031,3.0629181786619744,0.007374204716480522
10,BABY CARE,2.339985273206133e-08,True,0.0,0.0,SARIMAX,0.02283359617534922,0.019485955644290984,0.019485955644290984,0.0001581330616960973
10,BABY CARE,2.339985273206133e-08,True,0.0,0.0,Prophet,0.2073774641726796,0.19387717028669682,0.19387717028669682,0.020766705852889557
10,BABY CARE,2.339985273206133e-08,True,0.0,0.0,ARX-GARCH,0.0580035670300743,0.042528150538349276,0.042528150538349276,0.0019507798213325633
10,BEAUTY,5.455170451706964e-06,True,2.4,2.7733333333333334,SARIMAX,0.49272073879402223,1.200111690751019,2.0419175452380625,0.15952969352033375
10,BEAUTY,5.455170451706964e-06,True,2.4,2.7733333333333334,Prophet,0.49368398148634357,1.2618520992292432,1.535497052646723,0.14613448570628426
10,BEAUTY,5.455170451706964e-06,True,2.4,2.7733333333333334,ARX-GARCH,0.6115005745968305,1.4928305530803452,1.3574843046379572,0.0929526491308311
10,BEVERAGES,0.028197983164573556,True,1514.1333333333334,44387.71555555555,SARIMAX,0.3151691952453586,343.38762434143854,1224.925747320125,64491.18165515885
10,BEVERAGES,0.028197983164573556,True,1514.1333333333334,44387.71555555555,Prophet,0.3146352668202889,337.71724779730636,1198.3229018232737,34621.882321278565
10,BEVERAGES,0.028197983164573556,True,1514.1333333333334,44387.71555555555,ARX-GARCH,0.7381344617500779,772.9178631016762,741.2154702316572,16401.766896885612
10,BOOKS,0.0,True,0.0,0.0,SARIMAX,0.0,0.0,0.0,0.0
10,BOOKS,0.0,True,0.0,0.0,Prophet,0.0,0.0,0.0,0.0
10,BOOKS,0.0,True,0.0,0.0,ARX-GARCH,0.0,0.0,0.0,0.0
10,BREAD/BAKERY,5.6384903514826967e-08,True,106.53333333333333,632.2488888888889,SARIMAX,0.6070761589683548,47.68775512520589,66.85881830495742,586.872072516701
10,BREAD/BAKERY,5.6384903514826967e-08,True,106.53333333333333,632.2488888888889,Prophet,0.23835819939224717,19.47832629408034,92.1015150517717,452.7447927277249
10,BREAD/BAKERY,5.6384903514826967e-08,True,106.53333333333333,632.2488888888889,ARX-GARCH,0.24466062072968894,20.092469169289696,108.52823216949977,2.620489112007858
10,CELEBRATION,0.0002600313647739766,True,4.333333333333333,4.355555555555555,SARIMAX,0.2933756839805945,1.403611808520885,4.100022489352368,1.593548583126705
10,CELEBRATION,0.0002600313647739766,True,4.333333333333333,4.355555555555555,Prophet,0.3128818069277335,1.4460632887806568,3.8422863438697394,1.2336953920453089
10,CELEBRATION,0.0002600313647739766,True,4.333333333333333,4.355555555555555,ARX-GARCH,0.6867414180680976,2.42204194235272,1.9229503516591486,0.38243400736794797
10,CLEANING,4.2288486318189085e-13,True,781.4666666666667,23858.64888888889,SARIMAX,0.40812959120016334,258.17005633736176,621.8877518095852,31444.52923425944
10,CLEANING,4.2288486318189085e-13,True,781.4666666666667,23858.64888888889,Prophet,0.2411221092059717,145.87182960764306,700.6507414373085,14932.946831657784
10,CLEANING,4.2288486318189085e-13,True,781.4666666666667,23858.64888888889,ARX-GARCH,0.3019725979575882,221.34226917076566,968.3210170283909,72265.3137252268
10,DAIRY,0.15144228891526434,False,319.3333333333333,5268.088888888889,SARIMAX,0.24574004403612687,64.5211858660187,265.87623654615174,1612.3672742008334
10,DAIRY,0.15144228891526434,False,319.3333333333333,5268.088888888889,Prophet,0.25145859988772806,58.992362918467826,301.83223762806415,2717.309436955732
10,DAIRY,0.15144228891526434,False,319.3333333333333,5268.088888888889,ARX-GARCH,0.5070352131187891,119.28517776609308,200.0481555672403,1385.910084569551
10,DELI,0.0009768953878897119,True,280.93333333333334,5109.528888888888,SARIMAX,0.3883690993073981,91.16959214349332,255.11968221510327,5469.525287531761
10,DELI,0.0009768953878897119,True,280.93333333333334,5109.528888888888,Prophet,0.3524107722828485,74.65869130978817,226.86089079794846,1202.8777470788925
10,DELI,0.0009768953878897119,True,280.93333333333334,5109.528888888888,ARX-GARCH,0.3479171955950861,78.42531834930335,220.6210483095143,16.47713814196782
10,EGGS,0.0003507303127722996,True,51.53333333333333,1217.848888888889,SARIMAX,0.6042532209646202,25.993421573908297,41.5468944179189,184.57812054531556
10,EGGS,0.0003507303127722996,True,51.53333333333333,1217.848888888889,Prophet,0.6727860017723114,26.024337473106016,32.639026679704315,123.29907333318215
10,EGGS,0.0003507303127722996,True,51.53333333333333,1217.848888888889,ARX-GARCH,0.7630725937972701,31.226385463144748,41.8132051690535,32.591618590323336
10,FROZEN FOODS,2.5339460473853615e-10,True,38.8,89.35999999999999,SARIMAX,1.2347043500602508,29.611443331709363,16.71471737094523,426.9276421795123
10,FROZEN FOODS,2.5339460473853615e-10,True,38.8,89.35999999999999,Prophet,1.1447477906879095,20.045855246063216,21.26811729329408,156.24737515170582
